citation_id,source_url,title,collision_node_count,root_cause,notes
119/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--a1ef4ce0-58dc-11f1-aae8-0f25f5ff1756,"Nghị định 119/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 242/2025/NĐ-CP ngày 10 tháng 9 năm 2025 của Chính phủ về quản lý và sử dụng vốn hỗ trợ phát triển chính thức (ODA) và vốn vay ưu đãi nước ngoài",38,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
37/2024/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--169991,"Luật Sửa đổi, bổ sung một số điều của Luật Đấu giá tài sản số 37/2024/QH15",37,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
99/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179428,"Luật sửa đổi, bổ sung một số điều của Bộ luật Tố tụng hình sự số số 99/2025/QH15",36,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
171/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--174929,"Nghị định số 171/2024/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 166/2017/NĐ-CP ngày 31 tháng 12 năm 2017 của Chính phủ quy định tiêu chuẩn, định mức và chế độ quản lý, sử dụng tài sản công của cơ quan Việt Nam ở nước ngoài",36,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
08/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179964,"Pháp lệnh số 08/2025/UBTVQH15 Sửa đổi, bổ sung một số điều của Pháp lệnh Thủ tục bắt giữ tàu biển, Pháp lệnh Thủ tục bắt giữ tàu bay, Pháp lệnh Trình tự, thủ tục Tòa án nhân dân xem xét, quyết định việc đưa người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi vào cơ sở cai nghiên bắt buộc, Pháp lệnh Xử phạt vi phạm hành chính đối với hành vi cản trở hoạt động tố tụng, Pháp lệnh Trình tự, thủ tục xem xét, quyết định áp dụng các biện pháp xử lý hành chính tại Tòa ăn nhân dân và Pháp lệnh Chi phí tố tụng",35,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
238/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--183688,"Nghị định số 238/2025/NĐ-CP quy định về chính sách học phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo.",34,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
124/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--170766,"Nghị định số 124/2024/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 86/2018/NĐ-CP ngày 06 tháng 6 năm 2018 của Chính phủ quy định về hợp tác, đầu tư của nước ngoài trong lĩnh vực giáo dục",34,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
55-CP (vbpl-10662),https://vbpl.vn/van-ban/chi-tiet/van-ban--10662,"Nghị định số 55-CP Quy định chi tiết thi hành Luật Thuế doanh thu và Luật sửa đổi, bổ sung một số điều của Luật thuế doanh thu",32,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
60/2020/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--142846,"Luật sửa đổi, bổ sung một số điều của Luật phòng, chống thiên tai và Luật đê điều số 60/2020/QH14",32,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
56/2020/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--142852,"Luật sửa đổi, bổ sung một số điều của Luật Giám định tư pháp số 56/2020/QH14",32,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
232/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--181692,"NGHỊ ĐỊNH SỐ 232/2025/NĐ-CP SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA NGHỊ ĐỊNH SỐ 24/2012/NĐ-CP NGÀY 03 THÁNG 4 NĂM 2012 CỦA CHÍNH PHỦ VỀ QUẢN LÝ HOẠT ĐỘNG KINH DOANH VÀNG",30,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
71/2020/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--146632,"Luật Sửa đổi, bổ sung một số điều của Luật Phòng, chống nhiễm vi rút gây ra hội chứng suy giảm miễn dịch mắc phải ở người (HIV/AIDS) số 71/2020/QH14",30,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
40/2024/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--170622,"Luật Sửa đổi, bổ sung một số điều của Luật Cảnh vệ số 40/2024/QH15",30,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
60/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176377,"Nghị định số 60/2025/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 116/2020/NĐ-CP ngày 25 tháng 9 năm 2020 của Chính phủ quy định về chính sách hỗ trợ tiền đóng học phí, chi phí sinh hoạt đối với sinh viên sư phạm",29,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
372/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--186453,"Nghị định số 372/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 112/2021/NĐ-CP ngày 10 tháng 12 năm 2021 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng.",29,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
26/2022/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--168088,"Nghị quyết số 26/2022/UBTVQH15 Sửa đổi, bổ sung một số điều của Nghị quyết số 1210/2016/UBTVQH13 ngày 25 tháng 5 năm 2016 của Ủy ban Thường vụ Quốc hội về phân loại đô thị",28,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
136/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--187809,"Luật sửa đổi, bổ sung một số điều của Luật Tiếp công dân, Luật Khiếu nại, Luật Tố cáo số 136/2025/QH15",28,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
132/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--187888,"Luật sửa đổi, bổ sung một số điều của Luật Phòng, chống tham nhũng, tiêu cực số 132/2025/QH15",28,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
01/2026/UBTVQH16,https://vbpl.vn/van-ban/chi-tiet/van-ban--4978cbd0-6aee-11f1-980c-d3fdbd60ea75,"Pháp lệnh số 01/2026/UBTVQH16 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA PHÁP LỆNH HỢP NHẤT VĂN BẢN QUY PHẠM PHÁP LUẬT",27,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
30/2000/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--6126,Nghị định số 30/2000/NĐ-CP Về việc bãi bỏ một số giấy phép và chuyển một số giấy phép thành điều kiện kinh doanh,27,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
205/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179973,"Nghị định số 205/2025/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 111/2015/NĐ-CP ngày 03 tháng 11 năm 2015 của Chính phủ về phát triển công nghiệp hỗ trợ.",26,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
210/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179899,"Nghị định số 210/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 38/2018/NĐ-CP ngày 11 tháng 3 năm 2018 của Chính phủ quy định chi tiết về đầu tư cho doanh nghiệp nhỏ và vừa khởi nghiệp sáng tạo",26,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
55/2019/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--139886,"Luật sửa đổi, bổ sung một số điều của Luật kiểm toán nhà nước số 55/2019/QH14",25,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
62/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--175266,"Luật Sửa đổi, bổ sung một số điều của Luật Tổ chức Quốc hội số 62/2025/QH15",25,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
31/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--175459,"Nghị định số 31/2025/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 32/2012/NĐ-CP ngày 12 tháng 4 năm 2012 của Chính phủ về quản lý xuất khẩu, nhập khẩu văn hóa phẩm không nhằm mục đích kinh doanh",25,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
77/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179990,"Luật sửa đổi, bổ sung một số điều của Luật Sử dụng năng lượng tiết kiệm và hiệu quả số 77/2025/QH15",24,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
78/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--163753,"Nghị định số 78/2023/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 32/2017/NĐ-CP ngày 31 tháng 3 năm 2017 của Chính phủ về tín dụng đầu tư của Nhà nước",24,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
87/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--178717,"Luật Sửa đổi, bổ sung một số điều của luật ban hành văn bản quy phạm pháp luật số 87/2025/QH15",24,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
